plan_id,model,variant,profile_id,line_number,text,label
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,1,"Okay, here's a weekly exercise plan for your patient, taking into account their age, medical conditions, current activity level, and goals. This plan is designed to be gradual and safe, focusing on hypertension management and weight loss. **It's crucial to emphasize that this is a general guideline and should be reviewed and adjusted by the patient's physician before starting.**",0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,3,**Important Considerations:**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,5,*   **Medical Clearance:** The patient MUST have medical clearance from her physician before starting this program. The physician will assess her cardiovascular health and any other relevant factors.,3
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,6,"*   **Monitoring:** The patient should be closely monitored during exercise for any signs of discomfort, dizziness, chest pain, shortness of breath, or palpitations.",3
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,7,*   **Progression:** The intensity and duration of exercises should be gradually increased as the patient becomes fitter and more comfortable.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,8,*   **Warm-up and Cool-down:** Always include a 5-minute warm-up before each exercise session and a 5-minute cool-down afterward.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,9,"*   **Hydration:** The patient should drink plenty of water before, during, and after exercise.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,10,"*   **Proper Form:** Emphasize the importance of proper form to prevent injuries. If possible, consider a consultation with a certified personal trainer or physical therapist to ensure correct technique.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,11,*   **Listen to the Body:** The patient should pay attention to her body and stop if she feels pain or discomfort.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,13,**Weekly Exercise Plan:**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,15,**Monday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,17,1.  **Walking** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,18,2.  **Chair Stands** | Intensity: Light | Duration: 10 repetitions | Focus: Strengthening legs and core,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,19,3.  **Wall Push-ups** | Intensity: Light | Duration: 10 repetitions | Focus: Upper body strength,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,20,4.  **Bicep Curls (with light weights)** | Intensity: Light | Duration: 10 repetitions | Focus: Upper body strength,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,22,**Tuesday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,24,1.  **Rest**,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,26,**Wednesday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,28,1.  **Walking** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,29,2.  **Chair Stands** | Intensity: Light | Duration: 10 repetitions | Focus: Strengthening legs and core,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,30,3.  **Wall Push-ups** | Intensity: Light | Duration: 10 repetitions | Focus: Upper body strength,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,31,4.  **Bicep Curls (with light weights)** | Intensity: Light | Duration: 10 repetitions | Focus: Upper body strength,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,33,**Thursday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,35,1.  **Rest**,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,37,**Friday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,39,1.  **Walking** | Intensity: Light | Duration: 20 minutes,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,40,2.  **Chair Stands** | Intensity: Light | Duration: 10 repetitions | Focus: Strengthening legs and core,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,41,3.  **Wall Push-ups** | Intensity: Light | Duration: 10 repetitions | Focus: Upper body strength,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,42,4.  **Bicep Curls (with light weights)** | Intensity: Light | Duration: 10 repetitions | Focus: Upper body strength,1
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,44,**Saturday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,46,1.  **Rest**,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,48,**Sunday**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,50,1.  **Rest**,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,52,**Detailed Exercise Descriptions:**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,54,*   **Walking:** Walking at a comfortable pace where the patient can hold a conversation.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,55,"*   **Chair Stands:** Stand up from a chair without using arms, and then sit back down.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,56,"*   **Wall Push-ups:** Stand facing a wall, place hands shoulder-width apart on the wall, and lean in towards the wall, bending elbows. Push back to the starting position.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,57,"*   **Bicep Curls:** Stand with feet shoulder-width apart, holding light dumbbells (1-2 kg) in each hand. Keeping elbows close to the body, curl the weights up towards the shoulders. Slowly lower the weights back to the starting position.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,59,**Additional Notes and Recommendations:**,0
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,61,"*   **Blood Pressure Monitoring:** The patient should monitor her blood pressure regularly (e.g., once a week) and keep a record of the readings. This will help her and her physician assess the effectiveness of the exercise program.",3
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,62,"*   **Diet:** Encourage the patient to follow a healthy, balanced diet that is low in sodium and saturated fat. A registered dietitian can provide personalized dietary advice.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,63,*   **Weight Loss:** Aim for a gradual weight loss of 0.5-1 kg per week. This is a sustainable and healthy rate of weight loss.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,64,"*   **Progression:** As the patient becomes more comfortable, gradually increase the duration and intensity of the exercises. For example, she could increase the walking time to 30 minutes, or add resistance to the chair stands or wall push-ups.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,65,"*   **Variety:** Consider adding other activities that the patient enjoys, such as swimming, cycling, or gardening, once she has built a foundation of regular exercise.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,66,*   **Social Support:** Encourage the patient to exercise with a friend or family member for added motivation and support.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,67,"*   **Motivation:** It is important to help the patient stay motivated and engaged in the exercise program. Set realistic goals, celebrate successes, and provide positive reinforcement.",4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,68,*   **Consultation with a Professional:** Consider a referral to a physical therapist or certified personal trainer for individualized guidance and instruction. This is especially important given the patient's medical conditions and sedentary lifestyle.,4
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,69,*   **Doctor's Approval is Key:** **Reiterate that this plan MUST be approved by the patient's physician before implementation.** The physician can provide specific recommendations based on the patient's individual needs and medical history.,3
professional_alibayram/medgemma:4b_P8_run1,alibayram/medgemma:4b,professional,P8,71,This plan provides a starting point and should be tailored to the patient's specific needs and preferences. Regular communication with the patient and her physician is essential to ensure her safety and success.,0
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,1,**Weekly Exercise Program for 25-Year-Old Male Patient**,0
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,3,**Objective:** Maintain fitness and improve athletic performance.,0
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,5,**Structure:**,0
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,6,- **Day 1:** Aerobic Endurance (Moderate Intensity),4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,7,- **Day 2:** Strength Training (Moderate to Vigorous Intensity),4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,8,- **Day 3:** Active Recovery & Flexibility,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,9,- **Day 4:** High-Intensity Interval Training or Sport-Specific Conditioning,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,10,- **Day 5:** Core & Mobility Exercises,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,11,- **Day 6:** Aerobic Cross-Training (Moderate Intensity),4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,12,- **Day 7:** Rest or Leisure Activity,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,14,**Details:**,0
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,16,1. **Aerobic Endurance (Day 1):**,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,17,"- Exercise: Running, Cycling, or Swimming",1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,18,- Duration: 45 minutes (including warm-up and cool-down),1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,19,- Focus: Continuous moderate-paced activity to enhance cardiovascular endurance.,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,21,2. **Strength Training (Day 2):**,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,22,- Warm-Up: 5-10 minutes on a treadmill or stationary bike.,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,23,- Workout:,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,24,- Squats: 3 sets of 8 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,25,- Bench Press: 3 sets of 8 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,26,- Deadlifts: 3 sets of 6 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,27,- Dips (bodyweight): 3 sets of 10 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,28,- Planks: 3 sets of 1 minute hold,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,29,- Cool-Down: Stretching focusing on major muscle groups.,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,31,3. **Active Recovery & Flexibility (Day 3):**,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,32,- Exercise: Yoga or Pilates,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,33,- Duration: 45 minutes,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,34,"- Focus: Gentle poses to improve flexibility, reduce muscle tension, and promote recovery.",4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,36,4. **High-Intensity Interval Training (HIIT) or Sport-Specific Conditioning (Day 4):**,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,37,- HIIT Example:,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,38,"- Burpees: 20 seconds high intensity, rest 20 seconds",1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,39,"- Kettlebell Swings: 30 seconds, rest 30 seconds",4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,40,"- Sprints: 30 seconds, rest 1 minute",1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,41,- Repeat circuit for 15-20 minutes.,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,42,- Sport-Specific Drills: Incorporate specific skills or agility exercises relevant to his sport.,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,44,5. **Core & Mobility (Day 5):**,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,45,- Warm-Up: Dynamic stretching and light cardio for 5-10 minutes.,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,46,- Core Workout:,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,47,- Russian Twists: 3 sets of 20 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,48,- Leg Raises: 3 sets of 15 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,49,- Side Planks: 3 sets of 45 seconds per side,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,50,- Bicycle Crunches: 3 sets of 20 reps,1
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,51,- Mobility Focus: Joint rotations and flexibility exercises for major muscle groups.,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,53,6. **Aerobic Cross-Training (Day 6):**,4
professional_deepseek-r1:14b_P1_run1,deepseek-r1:14b,professional,P1,54,"- Exercise: Elliptical, Rowing, or Swimming",1
